id,item_name,price,amount,is_consumable,department_id,date_of_purchased,description,store_store_name,uom_name,quantity,source
d08490e1-8448-4834-84e1-ec0cdabb732c,Ethio Telecom,2143.47,1.0,0,HQ Office Facility,2025-07-18,for additional New sim card,HQ Office,pcs,29.0,inventory
d085d742-bcc2-4b5c-8863-6c424961b3bb,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d08ebddf-b8d5-4530-8260-ec5ddc217638,ANC6UPKJTLS-180,219.2,1.0,0,ICT Park TTA,2024-12-19,"RJ45- Cat6 Keystone Jack ,110 IDC, Shielded, 180 degree(for patch panel)TOOLLES",Temporary Store,,80.0,inventory
d0ad28cf-b072-434f-9085-b12ce2a6844b,Movable Partitions Wall 12.5m,4750.0,1.0,0,ICT Park TTA,2024-12-31,"Style: Simple
Color: White
Hight: Total room hight 2.8 m
Customized: Customized
Sound insulation 20 - 50 db
Finish Material Fireproof
,(Customized)
Soundproof Operable Partitions
Wall",Temporary Store,,12.5,inventory
d0b9bde7-9b00-42cc-a1af-e3941294fdd2,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d0d04290-1c07-45ab-9bf3-a4b5b9643d24,Fiber Patch Cable,297.36,1.0,0,Dashen Bank DHCI,2025-07-16,"5m (16ft) Fiber Patch Cable, 2
Fibers, LC UPC Duplex to LC UPC
Duplex, Multimode (OM4), Riser
(OFNR), 2.0mm, Tight-Buffered,
Aqua
6103pcs in FS Asia warehouse",Logistics Temp Store,pcs,36.0,inventory
d0e3bba9-3b01-4cac-933b-b57dd604bcd0,Trunk 40x25,24347.5,50.0,1,EPSS,2024-06-06,Trunk 40x25,EPSS Mini store,,50.0,inventory
d0e6366b-973b-4d80-b11f-16f23b4500d9,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d0ebac9f-43e9-4bd0-8200-cc325d743a4c,Teflon,139.13043478261,1.0,0,ICT Park TTA,2025-01-04,Teflon,Temporary Store,pcs,2.0,inventory
d0ee1ecb-c065-412b-a91b-70884175c8f7,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d1022a9c-f3ee-4004-8079-6e01ba3bb57d,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d103ef37-6854-4156-8a06-7f0e01cdae93,MR36-HW,2171.0,1.0,0,ICT Park TTA,2024-12-19,Meraki MR36 Wi-Fi 6 Indoor AP,Temporary Store,,13.0,inventory
d107f80c-4299-466d-af5f-6ddfd4bc852e,kacha,1565.2173913043,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,kacha,Temporary Store,KG,12.0,inventory
d10a7cc0-7c36-48f4-9439-4ba3c90dff0c,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d10f567b-fe51-4c57-a5ea-dd7e9de8528b,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d113d861-b3e8-4c65-8a39-465aecb26508,Hawi Hunde 45W AC Charger for HP 250 G8 NoteBook P,2800.0,1.0,1,HQ Office Facility,2024-12-06,Hawi Hunde 45W AC Charger for HP 250 G8 NoteBook PC(Output: 19.5V 2.31A 45W Input:100-240V),Temporary Store,pcs,1.0,inventory
d115c088-4a72-4e1d-861e-4920e9d21a90,"Guroro conduit  for AC hose 1/2"" guroro conduit",1669.2,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"Guroro conduit  for AC hose 1/2"" guroro conduit",Temporary Store,Meter,120.0,inventory
d118a380-0f43-4e06-9118-cc20b456b6d1,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d11b9931-4431-49f6-ad42-d3661241ad51,CP-8861-K9=,1819.4,1.0,0,ICT Park TTA,2024-12-19,Cisco IP Phone 8861,Temporary Store,,10.0,inventory
d11feacb-37b9-4d91-85a1-6e66a7a120e8,OFFICE FILE,5217.3913043478,1.0,0,HQ Office Facility,2025-02-18,OFFICE FILE,HQ Office,pcs,100.0,inventory
d1216f9b-4ee7-4d36-8097-0a413979bdaf,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d147c089-17b3-4bb2-9408-8725241b996b,C-clamp25mm,130.5,10.0,1,MINT Commissioning of Smart Communication Rooms at,2025-01-09,C-clamp25mm,Temporary Store,pcs,10.0,inventory
d1519215-af93-479f-92e7-a22e09f42d54,LIC-MV-3YR,3932.25,1.0,0,ICT Park TTA,2024-12-19,"Meraki MV Enterprise License and Support, 3YR",Temporary Store,,25.0,inventory
d154f3c3-bc15-4d60-820d-f399fd7628cf,Cafteria Chair,3400.0,1.0,0,ICT Park TTA,2024-12-31,"Color use IE brand colors Navy,Cycan,Dark Navy & Gray (Hex BFBFBF)",HQ Office,pcs,40.0,inventory
d159a920-dc96-48d2-aada-167816f4a7e8,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d15c872e-307f-4abd-b161-664ff97d4562,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d15d36b9-04ec-4fbf-bd11-3cb98ad69fb5,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d165de88-921a-449e-8547-e3edbf8ad14d,GUARD ASSY-FR WHEEL RH with car plate no (21141),3000.0,1.0,1,HQ fleet,2024-07-12,GUARD ASSY-FR WHEEL RH with car plate no (21141),Fleet Mgt Store,pcs,1.0,inventory
d1677d7f-f171-4418-9c91-86edfb9908ed,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d171f0b6-6003-4dfc-b37e-68341e8d8abf,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d1726ee8-5cf0-48b6-8b59-b002d4b26030,"Guroro conduit  for AC hose 1/2"" guroro conduit",1669.2,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"Guroro conduit  for AC hose 1/2"" guroro conduit",Temporary Store,Meter,120.0,inventory
d1736fa4-d291-4586-83fa-6e80d3293298,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
d17d2c0b-acab-46b7-b137-1e7e5f94a97b,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
d193a356-6d83-4c9e-8626-eaf7ed672f34,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
d19c9e25-58d4-4207-8e76-9357c9babf96,Dimmer Switch,3267.36,1.0,0,MINT Commissioning of Smart Communication Rooms at,2025-04-08,Wi fi smart switch Dimmer white,Temporary Store,pcs,48.0,inventory
d1ba79f6-5d8a-445c-84cb-f585f0e4c3f0,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d1bfc712-2b3a-4b85-bb99-c41a436bd7a4,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
d1c09511-c65f-439f-9304-d9b401a41db1,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d1ce52d7-71a9-4a13-ae80-69e809a64d51,Earthing Road 1.2mtrs,739.13,0.0,1,ICT Park TTA,2025-02-06,Earthing Road 1.2mtrs,IT Park Store,pcs,1.0,inventory
d1d32ee6-f23e-4547-bb54-c4aed8718c2a,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
d1dc6c6d-6711-4b2c-b15f-ecea0c3be988,Gysum board 1200x2400x9mm Gypsum board,128348.04,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,1200x2400x10mm Gypsum board,HQ Office,pcs,98.4,inventory
d1dee408-71c3-40ec-8bff-4d7aa5a13246,Fisher  8MM,5008.6956521739,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,Fisher  8MM,Temporary Store,Pack,48.0,inventory
d1e37762-0bc0-462f-af66-a702a6b2a748,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d1ea2ea7-3244-4ec9-9403-d328acb16d27,Cable lug #70,3600.0,1.0,0,ICT Park TTA,2025-02-06,Cable lug #70,HQ Office,pcs,40.0,inventory
d1efbbab-cdb3-4edd-824d-a0de055f2991,Fisher 6.,2739.1,1.0,0,EPSS,2025-05-21,Fisher 6.,Temporary Store,pcs,35.0,inventory
d1fea405-76d8-4676-98ad-059b9bf98599,ANC6UPKJTLS-180,219.2,1.0,0,ICT Park TTA,2024-12-19,"RJ45- Cat6 Keystone Jack ,110 IDC, Shielded, 180 degree(for patch panel)TOOLLES",Temporary Store,,80.0,inventory
d1ff8e19-c220-4453-93a6-370cc069cdf2,A3 Envelope,1086.9565217391,1.0,0,HQ Office Facility,2024-12-16,A3 Envelope,Temporary Store,pcs,100.0,inventory
d20086fd-f4ea-4702-9fde-43c89f0e9c37,Toply Super ALKALINE AA LR6 1.5V,500.0,5.0,1,HQ Office Facility,2025-05-28,Toply Super ALKALINE AA LR6 1.5V,HQ-Mini Store,Set,5.0,inventory
d222fdfc-7b98-48c9-9f55-9a8f0984245c,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
d2330869-486b-4638-a232-1666aa0746a5,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d238af4a-dd49-467c-94c5-8ae82ca2c357,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d23d8289-1287-4461-a62a-b3226c137469,Ceiling Hook,608.69565217391,0.0,1,ICT Park TTA,2025-02-06,Ceiling Hook,IT Park Store,pcs,1.0,inventory
d23e7f47-b4e7-4594-ad4c-403a4f141b4e,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d24c991f-2ea4-45e0-a27b-8585408ed6a8,PDU,849.42,1.0,0,ICT Park TTA,2024-12-19,8 Sockets and has a master on/off switch,Temporary Store,,39.0,inventory
d253d4fd-8670-4fb8-aa1b-51908d95128e,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d25c0e32-65a9-4986-8f89-2df9b86de687,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
d25ee71c-b940-47a8-9fdc-9a122e841d05,Fisher  8MM,5008.6956521739,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,Fisher  8MM,Temporary Store,Pack,48.0,inventory
d27827d0-f90f-4738-950e-4345198e1d20,A3 Envelope,1086.9565217391,1.0,0,HQ Office Facility,2024-12-16,A3 Envelope,Temporary Store,pcs,100.0,inventory
d27a92af-3524-4bd0-b036-329fe8a2b72b,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d2914e83-fc30-4dc7-9a87-89bf22ae2154,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
d293be28-f403-4983-9fe4-05256b0b2603,Lights Pool Office and Traing Staffs Rooms,1234.8,1.0,0,ICT Park TTA,2024-12-19,15 W LED spotlight for magnetic rails with full accessories,Temporary Store,,72.0,inventory
d2b496c6-6b22-4dc4-aa40-66bc0cb74c1e,Clamp,1956.45,1.0,0,EPSS,2025-05-21,Clamp,Temporary Store,pcs,150.0,inventory
d2cd36b5-edad-4e6d-bb3e-772a0920ca21,Ethio Telecom,2143.47,1.0,0,HQ Office Facility,2025-07-18,for additional New sim card,HQ Office,pcs,29.0,inventory
d2da356c-5362-42ce-9e05-0b5500db805f,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d2de541f-f34f-4772-a730-830e40d22429,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d2de717c-1498-4955-9bf1-bfdfec202e25,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d2f5f06c-a0fd-4a24-814e-fdc409eb6a5d,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d2fe57d8-d76a-46a0-93ed-43419f213396,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
d300e8bb-93d5-4704-a635-4bd78d87edb7,"Guroro conduit  for AC hose 1/2"" guroro conduit",1669.2,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"Guroro conduit  for AC hose 1/2"" guroro conduit",Temporary Store,Meter,120.0,inventory
d306e26d-5de2-4724-a996-ab8a53143821,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
d30cb903-ddbf-4b01-b6a7-19633dd3d6d4,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d324fa51-6d92-4e18-817f-b0fae9c6b61d,guroro conduit,4521.6,1.0,0,EPSS,2025-05-21,guroro conduit,Temporary Store,,80.0,inventory
d32dedc6-e5f2-4848-ab4d-930e631f8217,A-FLEX-P-ER,0.0,1.0,0,ICT Park TTA,2024-12-19,Emergency Responder Smart License (1),Temporary Store,,30.0,inventory
d33b03f9-3712-4f13-9635-c4ddd3f7b9ad,OFFICE FILE,5217.3913043478,1.0,0,HQ Office Facility,2025-02-18,OFFICE FILE,HQ Office,pcs,100.0,inventory
d33ebb89-b509-4f80-816f-d18a0a286f37,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
d33f270a-5ba0-41f2-8402-a157c91c1b82,concret Drill bit orginal with no 6mm,1739.1304347826,10.0,1,ICT Park TTA,2024-11-13,concret Drill bit orginal with no 6mm,Temporary Store,pcs,10.0,inventory
d35f0605-bcf2-4d09-b1c9-508241e21808,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
d36b3e66-85be-4fb6-9080-9ce38eeda017,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d3704d5e-c3fe-4b7c-8728-2272258a480f,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d375ea98-1948-482d-9728-4d5ff65dfbc3,Metal fisher,6000.0,1.0,0,ICT Park TTA,2025-02-06,Metal fisher,Temporary Store,pcs,200.0,inventory
d37a2846-064e-4639-b672-ed327ff74cfa,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d3903ed7-9efe-4900-ad24-ad1b082a89c5,SVS-FLEX-SUPT-BAS,0.0,1.0,0,ICT Park TTA,2024-12-19,Basic Support for Flex Plan,Temporary Store,,20.0,inventory
d392b96e-4dff-406d-9050-a6470cfbfe0f,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d3937107-802c-4441-bd68-e9c2e2f2182a,A3 Envelope,1086.9565217391,1.0,0,HQ Office Facility,2024-12-16,A3 Envelope,Temporary Store,pcs,100.0,inventory
d399ca8d-c836-4740-89ce-25d93d044520,SDB,23970.0,3.0,1,ICT Park TTA,2024-05-22,"Plastic  power distribution box with non-conductor rail main with  non-conductor rail 
main 3 phase 63A  - 
2X32A MCB,  1Phase , 
5X16A MCB ,  1Phase ,
3X10A MCB, 1Phase circuit breakers",ICT PARK,pcs,3.0,inventory
d39ed417-9468-43db-8683-1d81f57d9d84,Metal fisher,6000.0,1.0,0,ICT Park TTA,2025-02-06,Metal fisher,Temporary Store,pcs,200.0,inventory
d3b18661-d26d-4b62-938f-fdd2f8f0840a,A-FLEX-P-PRO,0.0,1.0,0,ICT Park TTA,2024-12-19,Unified Communications Manager Smart License - Pro (1),Temporary Store,,10.0,inventory
d3b1cb3c-6c32-420c-a9db-defcadd70023,A-FLEX-P-ER,0.0,1.0,0,ICT Park TTA,2024-12-19,Emergency Responder Smart License (1),Temporary Store,,30.0,inventory
d3b61976-02ef-4839-819d-19bae3100155,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d3c09d59-35ab-402d-8363-364c6f9fd033,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d3c1ab15-6ab5-437f-b320-f400732fc930,LED Lamp Beads,89.76,1.0,0,HQ Office Facility,2025-07-14,LED Lamp Beads,Logistics temporary store,pcs,51.0,inventory
d3c5879c-6f35-4384-8ca0-ca5e37314e0e,guroro conduit,4521.6,1.0,0,EPSS,2025-05-21,guroro conduit,Temporary Store,,80.0,inventory
d3dac8fb-d702-45d2-ac27-eeb183595a36,OFFICE FILE,5217.3913043478,1.0,0,HQ Office Facility,2025-02-18,OFFICE FILE,HQ Office,pcs,100.0,inventory
d3e6208e-0963-4c8a-9928-73ab6aa9592e,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d3e63c57-3412-4294-bd29-c2791d0bd736,2131003010 Oil Pump with Chassis Num MALAN51C9BM64,35.1,1.0,1,HQ fleet,2025-05-23,2131003010 Oil Pump with Chassis Num MALAN51C9BM648263 Hyundai i10  2011,Temporary Store,pcs,1.0,inventory
d3f31957-eccb-45bc-b0a1-ad1fe2be6c4e,Rubber Insulation RI58,22.05,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation 5/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
d3fd2181-1840-47cd-93c4-e40eff2c1593,ANC6ASPGY-1MT-LSZH,196.0,1.0,0,ICT Park TTA,2024-12-19,Cat.6A 10G STP 26AWG LSZH Patch cord 1meter grey colour,Temporary Store,,50.0,inventory
d40a0e79-b2a2-4b58-a156-7ff6bf651f00,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d410e20b-2946-4724-a051-26358e9615c4,Socket 2PIN,2542.0,1.0,0,Kaizen VC Equipment,2024-12-06,2 pin surface mountable socket,HQ Office,,31.0,inventory
d419b830-bd29-4b09-867a-68e5db87cd3d,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d4207213-49dc-45f7-b793-773c543e34e2,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d42d086f-ccd3-4799-94b3-ba2a1646f47c,Rubber Insulation RI38,15.75,1.0,0,ICT Park TTA,2024-12-19,"Rubber Insulation , 3/8 ,1.8 Mtr",Temporary Store,,45.0,inventory
d42d1135-664a-4159-bbfa-2f3ee3d0491c,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d43e1018-8abf-4908-8b69-6bc78543926b,load channal /primer C channal  Iron sheet metal t,84782.1,195.0,1,MINT Commissioning of Smart Communication Rooms at,2024-12-04,Iron sheet metal type: 20x40x3000 mm,HQ Office,pcs,195.0,inventory
d45be9b8-20ff-42fa-917c-3831f549c764,Golden screw 8MM,25043.47826087,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-11,Golden screw 8MM,Temporary Store,Pack,48.0,inventory
d470028a-6a84-4fc0-9827-a00b0af52adc,Single Ganag Switch,1143.66,1.0,0,ICT Park TTA,2024-12-19,"Smart Zigbee 1 Gang Switch
(White),
Dimension:120*72*37MM
Australian Standard Size",Temporary Store,,42.0,inventory
d485e89f-9d90-4f2a-9717-f5d1b8a4d0c6,Flexable Condiut,9250.0,1.0,0,Kaizen VC Equipment,2024-12-06,"32""(1 Roll= 50 Meter) Flexable Condiut",HQ Office,Roll,5.0,inventory
d490f32b-bcff-411f-8027-a40019383fab,LED Lamp Beads( CONNECTOR ),0.0,1.0,0,HQ Office Facility,2025-07-14,connecter,Logistics temporary store,pcs,60.0,inventory
d49ebd9f-a560-4991-bfda-88a2c2b81fb3,Single Ganag Switch,1143.66,1.0,0,ICT Park TTA,2024-12-19,"Smart Zigbee 1 Gang Switch
(White),
Dimension:120*72*37MM
Australian Standard Size",Temporary Store,,42.0,inventory
d4a1b237-e363-4b19-bb21-4120871f2a2f,A3 Envelope,1086.9565217391,1.0,0,HQ Office Facility,2024-12-16,A3 Envelope,Temporary Store,pcs,100.0,inventory
d4b80746-82e8-43d4-8840-624ba231584f,Elshaday Bimrew 45W AC Charger for HP 250 G8 Noteb,2782.6086956522,1.0,1,HQ Office Facility,2025-02-14,Elshaday Bimrew 45W AC Charger for HP 250 G8 Notebook PC(Output =19.5v 2.31A input 100-240v),Temporary Store,pcs,1.0,inventory
d4b855c3-e173-4344-a0b2-a06ad5ca2f99,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d4b95454-32cd-4b3b-9539-a3ce83f49fa3,Metal fisher,6000.0,1.0,0,ICT Park TTA,2025-02-06,Metal fisher,Temporary Store,pcs,200.0,inventory
d4c27ffc-1ab5-4315-8f85-fa0d5a2df92d,Edge L angle frame plastic L angle for edge chacki,187824.96,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,plastic L angle for edge chacking work(1pc Length=2.4m) angle L =2.1x2.1 cm),Temporary Store,pcs,864.0,inventory
d4cf88d1-e344-45e8-b41b-08f405a42d4c,A-FLEX-FILESTG-ENT,0.0,1.0,0,ICT Park TTA,2024-12-19,File Storage Entitlement,Temporary Store,,200.0,inventory
d4d64356-9b18-49ac-8a36-39f37926d6dc,A3 Envelope,1086.9565217391,1.0,0,HQ Office Facility,2024-12-16,A3 Envelope,Temporary Store,pcs,100.0,inventory
d4eb0323-bbb8-4177-83fe-fb8f01efe88b,Earthing rod 1.2 M,852.18,1.0,1,HQ Office Facility,2025-01-24,Earthing rod 1.2 M,Temporary Store,pcs,1.0,inventory
d4eb2c05-b5e3-4a05-9a63-5894b17d7f2c,conduite 19,7350.0,1.0,0,Kaizen VC Equipment,2024-12-06,19 mm REGIDE conduite with 3 meter long,HQ Office,,150.0,inventory
d4ecdc74-3bd8-462a-bb96-fec3f5fc91d3,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d4fb6729-cb0f-4f95-8a56-c967e7f5988f,L angle white Aluminum  L angle for LED light modf,35200.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-12-04,white Aluminum  L angle for LED light modfication (1pc Length=3m),Temporary Store,pcs,88.0,inventory
d4ff1499-d9e1-4b4a-8a7d-4547ba28766e,guroro conduit,4521.6,1.0,0,EPSS,2025-05-21,guroro conduit,Temporary Store,,80.0,inventory
d50947c2-378d-4235-90be-125d247e4601,"C-Clamp  1""  C-Clamp",13040.0,1.0,0,MINT Commissioning of Smart Communication Rooms at,2024-11-27,"C-Clamp  1""  C-Clamp",HQ Office,pcs,1000.0,inventory
d51f5530-7393-446e-a1ca-14f320a54693,Drill punta 6mm,391.30434782609,3.0,1,HQ Office Facility,2025-01-24,Drill punta 6mm,Temporary Store,pcs,3.0,inventory
